phone_url,date,lang,country,source,domain,score,score_max,extract,author,product
/cellphones/samsung-c3520/,2/25/2014,it,it,Amazon,amazon.it,10,10,"Ottimo telefono samsung,ho preso questo telefono in quanto avevo bisogno non del top del top di gamma smartphone ma di un telefono funzionale e semplice nell'utilizzo,di bell'aspetto e qualità!Soddisfatto del dispositivo e soddisfatto di aver acquistato su amazon,5 stelle :)",Lukebene,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,2/24/2014,fr,fr,Amazon,amazon.fr,8,10,"Téléphone format clapet parfait , très bonne écoute . tiens bien la charge . Je l'avais pris surtout pour sa fonction Bluetooth , le téléphone mains libres , dans mon véhicule . Avec mon ancien téléphone , il fut installé en 30 secondes .",Roche Marie-claude,Samsung C3520 Téléphone portable EDGE Quadri-bande Mémoire interne 28 Mo Bluetooth Gris Charbon
/cellphones/samsung-c3520/,2/24/2014,de,de,Amazon,amazon.de,2,10,Wurde zurückgeschickt. War nicht das richtige Handy .Habe Samsung Galaxy S Duos S7562 Smartphone gekauft. Alles I.O. Es gab keine Probleme.,Manfred Kuhn,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,2/23/2014,it,it,Amazon,amazon.it,8,10,numeri grandi adatti a persone che hanno problemi di vistai.........ideale secondo me a persone che adoperano il cel solo per ricevere e chiamare.,antonella,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,2/23/2014,de,de,Amazon,amazon.de,10,10,ich möchte dieses handy nur in diesen dunkleren farbton geschickt bekommen. danke . ich hab sie schon hell wie in silber gesehen aber das ist nicht so mein geschmack.,Thomas Hecht,"Samsung GT-C3520HAADBT Smartphone (6,1 cm (2,4 Zoll) LCD, Bluetooth 2.1, Micro-USB 2.0) charcoal grau"
/cellphones/samsung-c3520/,2/21/2014,it,it,Amazon,amazon.it,10,10,"Ottimo telefono, secondo mio marito che non voleva uno smartphone, ma solo la possibilità di telefonare e fare foto. I tasti sono molto comodi. La forma ""a conchiglia"" protegge il display e la tastiera quando il telefono è chiuso; il telefono aperto è molto comodo per telefonare perché risulta più...",Cristina,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,2/20/2014,de,de,Amazon,amazon.de,10,10,"Habe ein Nokia-Handy gehabt, welches nach 2 Jahren seinen Geist aufgegeben hat. Nun suchte ich ein neues Handy. Da ich ein Samsung Tablet habe wollte ich ein kompatibles Handy haben. Ich habe bei Amazon das C3520 gefunden. Die Bestellung war wieder sehr schnell bei mir.","Karsten Fritsch ""Kasy""","Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,2/19/2014,it,it,Amazon,amazon.it,10,10,Fa quello che gli si chiede. Semplice e bello. La spedizione sorprendente....ordinato nel primo pomeriggio....arrivato alle 12 del giorno dopo....Eccezionale,CORRADO DE SANTIS,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,2/15/2014,de,de,Amazon,amazon.de,8,10,"Ein Sternchen muss ich bei diesem Produckt weglassen.Designmässig ein wundershönes Handy,aber in der Bedienung etwas umständlicher wie zum Beispiel bei einem Nokia. Dann vermisse ich bei diesem Handy auch die bildlichen gelben Smilies zum Anhängen an eine SMS,die Zeichensmilies genügen mir da nicht...",Petra Herbort,"Samsung C3520 La Fleur Klapphandy (5,6 cm (2,2 Zoll) Display, 1,3 Megapixel Kamera) coral-pink - La Fleur"
/cellphones/samsung-c3520/,2/15/2014,it,it,Amazon,amazon.it,10,10,laquisto si e rivelato migliore delle mie aspettative paraconando alla somma spesa e per luso che devo fare.complimenti per la velocita,orazio fenga,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,2/15/2014,it,it,Amazon,amazon.it,10,10,Telefono molto facile da usare per le persone anziane. Schermo molto grande come anche i numeri e le scritte visualizzate.,"FoxHound ""Fox""","Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,2/13/2014,it,it,Amazon,amazon.it,10,10,"Ottimo cellulare, regalato a mio padre... ultra sessantenne. Batteria che raggiunge senza problemi i 6-7 giorni di durat, audio perfetto, sensibilita' GSM al top. Fotocamera decente. Metto 5 stelle perche' considero la globalita' delle funzioni offerte in relazione al suo costo.",Diego46,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,02-12-2014,fr,fr,Amazon,amazon.fr,6,10,"Très bon produit pour ceux qui cherche un vrai téléphone, la batterie à une très bonne autonomie je recommande fortement ce produit !",Gilles,Samsung C3520 Téléphone portable EDGE Quadri-bande Mémoire interne 28 Mo Bluetooth Gris Charbon
/cellphones/samsung-c3520/,02-11-2014,it,it,Amazon,amazon.it,8,10,"Per chi non cerca la tecnologia più recente è un ottimo telefono. Peccato che non abbia connettività 3G, sarebbe stato perfetto.",Napolux,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,02-11-2014,de,de,Amazon,amazon.de,10,10,"Habe ein gleiches Handy erworben, als mein ""altes"" kaputt gegangen war... Und, ich bin begeistert: leichte Bedienung, ein klares + übersichtliches Menue - die erforderlichen Installationen gingen auch mir ""alter Schachtel"" (nee, bin nich ""Generation Handy oder gar PC"") leicht von der Hand!",G.A. Berlin,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,02-11-2014,pt,pt,Samsung,samsung.com,6,10,É um celular bem facil de mexer e resistente.,shipatito,Samsung C3520
/cellphones/samsung-c3520/,02-10-2014,it,it,Amazon,amazon.it,6,10,"Per chi usa il cellulare per parlare, semplice e pratico, quindi adatto a chi non vuole avere rompicapi per usarlo!",luigi daltin,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,02-10-2014,it,it,Amazon,amazon.it,10,10,"Il prodotto è conforme a quanto indicato dal produttore, affidabile, di semplice uso, esteticamente gradevole (destinato ovviamente ad utenti di sesso femminile), batteria duratura. Ottimo acquisto",alfredoerre,C3520
/cellphones/samsung-c3520/,02-08-2014,it,it,Ciao,ciao.it,8,10,"PREMETTO CHE IL MIO PROFILO NON E' ACCESSIBILE NON CONOSCO LE CAUSE; NON MI RIMANE CHE MOMENTANEAMENTE IN ATTESA CHE SI RISOLVA IL PROBLEMA, SEMPRE SE SARA' COSI, DI SCRIVERE CARRELLATE DI OPI.",annina_92,Samsung GT C3520
/cellphones/samsung-c3520/,02-08-2014,it,it,Amazon,amazon.it,10,10,"Ottimo telefono rapporto qualità prezzo.Amazon perfetta come sempre velocissima nella spedizione.Telefono con una durata della batteria esagerata,tasti grandi e comodi,perfetto come secondo telefono.","Fabridep ""Fabri""","Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,02-08-2014,it,it,Amazon,amazon.it,10,10,"Prodotto che gia' conoscevo in quanto ne posseggo uno, per cui ho deciso di regalarlo a mia moglie. Estremamente leggero, facile ed intuitivo da usare, tasti grandi e possibilita' di leggere messaggi senza inforcare gli occhiali da lettura: Eccellente prodotto per chi usa il telefono per messaggiare...",Polcolicanto,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,02-08-2014,it,it,Amazon,amazon.it,8,10,Servizio rapido. Il telefono (di poche pretese) svolge ottimamente il suo compito con possibilità di personalizzare i temi e le suonerie. Nulla da dire. Sono soddisfatta.,Giuliana,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,02-08-2014,de,de,Amazon,amazon.de,10,10,Da einige Menschen ja nicht unbedingt Schmierhandys möchten ist dieses hier eine gute Alternative. Die Tasten sind groß genug (im falle die Augen werden schlechter) und das Display hat eine gute Auflösung. Die Bedienung ist übersichtlich und praktisch angeordnet.,Anne,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,02-07-2014,it,it,Amazon,amazon.it,10,10,"Bellissimo!! Ottima durata della batteria, tasti grandi e anche lo schermo ha giuste dimensioni, ottima acustica...lo consiglio...a me piace tanto..",SaMa,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,02-06-2014,it,it,Amazon,amazon.it,8,10,"E' un buon telefono.L'ho preso per mia moglie,né io né lei amiamo la tecnologia ed il telefono lo usiamo per fare e ricevere telefonate; in questo senso funziona benissimo. non ho avuto nessuna difficoltà ad avviarlo, i numeri sono grandi e ben visibili,nel complesso sono soddisfatto.",gian carlo zoletto,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,02-04-2014,it,it,Amazon,amazon.it,10,10,"Ottime prestazioni. L'uso è comodo e agevole anche se, chi è abituato ad altri software di programmazione, incontra, inizialmente, qualche difficoltà. Ottimo il funzionamento. Il manuale dovrebbe essere più completo.",Giovanni,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,02-01-2014,it,it,Amazon,amazon.it,10,10,prodotto ottimo anzi nuovo imballato nella sua scatolo e con tutti i suoi accessori a disposizione . spedizione molto veloce,vezzosi fabio,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,1/30/2014,it,it,Amazon,amazon.it,2,10,Non è conforme a quanto descritto ... era inserito come apparecchio UMTS ma in realta non lo è . Non posso usarlo con la mia sim dellab 3 .,Andrea Ermocida,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,1/30/2014,it,it,Amazon,amazon.it,8,10,"I ordered this to take on my walks and on public transport. It is a very attractive lightweight flip phone which is perfect for my needs . it's a nice dark pink, no frills and the only thing that I don't like is the mediocre choice of ring tones. It arrived on time and the price is right .",griz,C3520
/cellphones/samsung-c3520/,1/29/2014,de,de,Amazon,amazon.de,10,10,"nicht, weil es so schlecht ist, sondern, weil ich auf jeden Fall dieses Gerät noch länger benutzen möchte und nicht sicher bin, wie lange dieses noch gebaut wird. Das erste Handy gleichen Typs war nur silbern ansonsten gleich. Einen Fall in einen vollen Wassereimer hat es soweit gut überstanden.",fiedje,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,1/28/2014,de,de,Amazon,amazon.de,8,10,"Das Handy eignet sich sehr gut für ältere Personen, der Display ist schön groß, das Handy liegt sehr gut in der Hand da durch das aufklappen es sich verdoppelt. Der Lautsprecher ist sehr laut einzustellen sowohl fürs Telefonieren als für den Klingelton.",Culdil,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,1/27/2014,de,de,Amazon,amazon.de,8,10,"Bin bisher mit diesem Handy sehr zufrieden. Es ist einfach zu bedienen, hat ein grosses Display und eine sehr lange Batteriekapazität.",Lothar Wiedmann,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,1/24/2014,it,it,Amazon,amazon.it,10,10,"Prende ovunque, ha i tasti grandi ed è semplice da utilizzare anche per chi non ha simpatia per la tecnologia. Acquistato per una persona anziana, rimasta soddisfattissima infatti ne abbiamo presi due. Buono anche il prezzo per un telefono completo e leggero.",eli e ale,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,1/24/2014,it,it,Amazon,amazon.it,4,10,"lo avevo ordinato grigio, invece è arrivato nero....me lo son fatto andar bene lo stesso .... ma non era proprio quello che volevo",Fabrizio,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,1/24/2014,it,it,Amazon,amazon.it,10,10,"Prende ovunque, ha i tasti grandi ed è semplice da utilizzare anche per chi non ha simpatia per la tecnologia. Acquistato per una persona anziana, rimasta soddisfattissima infatti ne abbiamo presi due. Buono anche il prezzo per un telefono completo e leggero.",eli e ale,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,1/24/2014,de,de,Amazon,amazon.de,6,10,die abdeckung zum ladekabelanschluss man braucht ein werkzeug zum öffnen oder man macht das so wie ich nach dem öffnen vorsichtig die abdeckung biegen das eine wippe entsteht dann gehts gut,ludwig adorjan,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,1/23/2014,de,de,Amazon,amazon.de,8,10,"Es ist gar nicht so leicht noch ein „normales Handy“ zu bekommen. Aber dieses Samsung GT-C3520 Klapphandy kann ich weiterempfehlen, genau was ich gesucht habe. Leichtes Bedienen obwohl die beigefügte Anleitung sehr dürftig ist. (Aber wozu gibt es Suchmaschinen!",PSaar,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,1/21/2014,fr,fr,Amazon,amazon.fr,10,10,"Très bonne article, je conseil vivement. Très simple d'utilisation. Fait pour les gens qui n'ont pas envie de se prendre la tête.",Allibert,Samsung C3520 Téléphone portable EDGE Quadri-bande Mémoire interne 28 Mo Bluetooth Gris Charbon
/cellphones/samsung-c3520/,1/20/2014,pt,pt,Samsung,samsung.com,2,10,"Boa tarde, já possuo este equipamento à mais de 1 ano e ate agora não tenho problemas nenhum com ele, é pratico, robusto e esteticamente agrada-me, uma das grandes falhas neste equipamento é a câmera pois esta bem que podia ter 5 MP ou ate mesmo 2 MP mas infelizmente 1.3 MP fica muito aquém..",Magic_Moon,Samsung C3520
/cellphones/samsung-c3520/,1/17/2014,it,it,Amazon,amazon.it,2,10,"articolo no pervenuto, rimborsato immediatamente. . . . . . . . . . . . . . . sicuramente la responsabilità è del corriere.",MARTINA GATTO,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,1/15/2014,ru,ru,Yandex,market.yandex.ru,10,10,"покупался как телефон для дачи(в грозу часто отключают свет,нужна была хорошая батарея,смартфон приходится заряжать почти каждый вечер),покупкой довольна.Приложения(агент,читалка,карты идут без проблем)",Светлана Вязникова,Samsung C3520
/cellphones/samsung-c3520/,1/14/2014,it,it,Amazon,amazon.it,10,10,"Regalato a mio figlio di 14 anni, lo volevo 1) economico 2) senza giochi 3) con una batteria di lunga durata. Questo telefono soddisfa tutti i miei requisiti. Soprattutto, mi ero dimenticato cosa vuol dire ricaricare un telefono una sola volta alla settimana, gli smartphone sono veramente...",Andrea,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,1/13/2014,it,it,Amazon,amazon.it,8,10,"Ho preso il cellulare per mio padre, cercavo un prodotto facile da usare e questo lo è abbastanza. Il cellulare ha tasti grandi , il display luminoso ed è molto leggero. Non mi ha soddisfatto il fatto che non si può associare un suono all'apertura del cellulare (flip attivo) e la personalizzazione...",Paol1,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,01-12-2014,it,it,Amazon,amazon.it,8,10,"Buon prodotto per chi necessita di un cellulare basic. I tasti sono grandi, ben visibili. Leggero, design carino. Tempi di consegna rispettati.",Giulia,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,01-11-2014,es,es,Amazon,amazon.es,10,10,"Le regalos este movil a mi abuelo de unos setenta años, le funciona bien y no nos ha dado ningun problema con él",Maria Angeles,"Samsung C3520 - Móvil libre (pantalla 2.4"", cámara 1.3 Mp, 28 MB RAM), Plata"
/cellphones/samsung-c3520/,01-11-2014,it,it,Amazon,amazon.it,10,10,bel telefono pagato ottimo per anziani soprattutto la semplicità di rispondere aprendo il telefono batteria dura tre settimane vivavoce tasti a scelta rapida elegante tasti grossi buone dimensioni,Emilio Luigi Zuccotti,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,01-11-2014,de,de,Amazon,amazon.de,10,10,"Ich war mit dem Kauf sehr zufrieden.Kann man weiter empfehlen. Es entspricht meinen verhältnissen. Praktisch, Einfach,Gut. Mehr brauch ich nicht.",Uwe Giese,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,01-10-2014,it,it,Amazon,amazon.it,10,10,"Ottimo prodotto, pienamente conforme alla descrizione, eccellente durata della batteria, tasti e display grandi adatti soprattutto alle persone di una certa età che hanno problemi di vista e soprattutto difficoltà ad usare questi aggeggi ""infernali"". Il prezzo è ottimo. AMAZON rapida come sempre!!",Massimiliano,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,01-10-2014,de,de,Amazon,amazon.de,10,10,"Ich habe das Handy für meinen Mann gekauft (Weihnachtsgeschenk), er ist sehr zufrieden mit diesem Handy, da es ziemlich einfach zu bedienen ist und große Tasten hat :-) Ich habe dieses Handy auch - allerdings in einer anderen Farbe, damit wir die Handys nicht aus versehen vertauschen :-) und bin...",Heidrun K.,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,01-09-2014,it,it,Amazon,amazon.it,8,10,"Cellulare molto leggero dal look elegante, i tasti sono molto ben visibili adatti anche a chi ha qualche difficolta' a vedere da vicino. Funziona bene, e' leggero ma resistente ed e' molto semplice da utilizzare, il display e' ben contrastato.",maria cristina,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,01-09-2014,it,it,Amazon,amazon.it,6,10,Il telefono è adatto a persone nn più giovanissimi che nn richiedono grandi performance . Neo di nn poco conto è la batteria che dura pochissimo .,alessandra,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,01-09-2014,it,it,Amazon,amazon.it,6,10,"un buon prodotto,batteria che mantiene la carica per molti giorni, ottimo per persone che devono solo utilizzare le fumzioni base. soddisfatto.",malpeli pierpaolo,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,01-08-2014,de,de,Amazon,amazon.de,8,10,Dieses Handy hat alles was ich zum Telefonieren haben muß ud bietet darüber hinaus noch mehr. Es wurde schnell geliefert und ist schon in Betrieb.,Bernhard Gandor,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,01-06-2014,it,it,Amazon,amazon.it,10,10,"Ho egalato questo telefonino per mia madre ottattenne. E' intuitivo, con i tasti facili da digitare e soprattutto con un ottimo volume sia di suoneria che di ricezione, la voce è chiara sia dalmittenteche dal ricevente. L'oggetto è arrivato puntualissimo, nella sua confezione intatta.",Annesa,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,01-05-2014,de,de,Amazon,amazon.de,6,10,"Das Handy ist gut, nur hat es für meinen Geschack ein sehr sehr dürftiges Handbuch. Es gibt im Handy Einstellungen, die im Handbuch garnicht angegeben sind. zum Beispiel gibt es in dem Handy eine Sperrliste, aber es ist im Hand-Buch weder die Sperrliste noch wie man sie entsperrt beschrieben.",Anita Rohrmoser,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,01-04-2014,it,it,Amazon,amazon.it,10,10,"ho scelto un ottimo regalo per i miei genitori, leggero, tasti grandi facile da usare con tutte le funzionalità utili",max,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,01-04-2014,it,it,Amazon,amazon.it,10,10,"Ottimo prodotto per chi non è interessato alle ultime novità ,cerca qualcosa non troppo ingombrante e una batteria che tiene la carica per7-10 giorni. Eccellente il rapporto qualità prezzo , schermo ampio e tasti molto sensibili:bene",Moreno,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,01-04-2014,it,it,Amazon,amazon.it,10,10,"Il prodotto è arrivato nella data prevista e la merce era in ottime condizioni, sono molto soddisfatta sia del servizio che del prodotto",m.pap,C3520
/cellphones/samsung-c3520/,01-02-2014,de,de,Amazon,amazon.de,10,10,Das Handy ist klappbar und deshalb super praktisch ist für die Hosentasche. Es hat einen sehr großen Bildschirm und auch große breite Tasten. Die Bedienung ist sehr einfach durch die übersichtliche Menueführung. Die Lieferung erfolgte superschnell.,Beate E.,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,01-01-2014,it,it,Amazon,amazon.it,8,10,"Soddisfatti dell'art. acquistato risponde pienamente alle aspettative. Di facile uso, con tante funzioni, display buono e ben leggibile (è un conchiglia) . A chi non serve uno smartphone, questo articolo lo prenda in seria considerazione. E' eccellente. Imerio",Imerio,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,12/31/2013,de,de,Meinpaket,meinpaket.de,10,10,"Große Tasten, super lange Akkulaufzeit edele Optik akzeptabele Kamera für Schnappschüsse für gute Fotos nicht ausreichende Pixel ideal für jemanden wie mich, der nur telefonieren und SMS schreiben will",Claus B.,Samsung C3520 ohne Vertrag metallic-silver
/cellphones/samsung-c3520/,12/30/2013,de,de,Amazon,amazon.de,8,10,"Habe für meine Mutter ein Samsung GT-C3520, ein sogenanntes Seniorenhandy bestellt. Das Handy ist für Senioren geeignet, finde ich, aber die Bedienungsanleitung ist unzureichend und für Senioren ungeeignet!",Alia Jonas,"Samsung GT-C3520 Klapphandy (6,1 cm (2,4 Zoll) Display, 1,3 Megapixel Kamera) metallic-silver"
/cellphones/samsung-c3520/,12/30/2013,it,it,Amazon,amazon.it,10,10,"A distanza di tempo debbo proprio dire che è articolo che cercavo per il mio anziano padre! semplice ma veramente eccellente è un telefono! e fa il suo dovere, economico ma di qualità.",Rosalia,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,12/29/2013,it,it,Amazon,amazon.it,8,10,"Titubante ho ordinato questo prodotto,ma ora ogni volta che lo guardo sono contenta. Egregiamente fa il suo dovere,tasti grandi e visibili, Per me a cui serviva solo per telefonare va benissimo. Quando lo tengo in mano sembra di avere un gioiello da accarezzare.",ivana,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,12/29/2013,it,it,Amazon,amazon.it,8,10,"Ho consigliato a mio padre l'acquisto di questo cellulare ed è rimasto contento. L'articolo corrisponde alla descrizione ed è semplice da usare soprattutto per una persona anziana, poco pratica. Amazon è sempre puntuale nella consegna e preciso nelle comunicazioni. Complimenti!!!",antonella sapiente,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,12/29/2013,it,it,Amazon,amazon.it,8,10,"Per chi cerca un telefono semplice da usare, non touch e non smart, questo è ideale, elegante esteticamente con display sufficientemente ampio e funzioni base. Ottimo per genitori o persone con una certa età.",Luca,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,12/28/2013,ru,ru,Yandex,market.yandex.ru,6,10,У нас в семье есть три подобных телефона. Два работают вообще без проблем. Последний при пополнении баланса отказывается видеть СИМ-карту. Помогает только съем батарейки. Замена сим-карты не помогла. Сброс в заводские установки как всегда помог!,,Samsung C3520
/cellphones/samsung-c3520/,12/28/2013,it,it,Amazon,amazon.it,8,10,"Il telefono è semplice e compatto, quello che cercavo. La batteria ha una durata molto buona e la tastiera possiede tasti spaziosi per una facile digitazione. Spedizione molto rapida su standard amazon. Nel complesso molto soddisfatto. Per chi ama un telefono pratico lo consiglio sicuramente.",Fabio Della Lama,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,12/27/2013,it,it,Amazon,amazon.it,10,10,"Telefono cellulare Samsung C3520 arrivato per tempo, funzionante e perfettamente identico alla descrizione. Ottimo articolo e venditore professionale. Completamente soddisfatto.",Tommaso,"Samsung C3520i Telefono Cellulare, Nero [Italia]"
/cellphones/samsung-c3520/,12/27/2013,es,es,Amazon,amazon.es,8,10,"El producto es bueno y completo a pesar de no ser tactil, pero muy necesario para gente mayor que tiene problemas para operar telefonos de tecnologia mas receinte.",Luis Galdames Bert,"Samsung C3520 - Teléfono móvil (EDGE, cuatribanda, memoria interna de 28 MB, Bluetooth), color gris oscuro (importado)"
/cellphones/samsung-c3520/,12/25/2013,it,it,Amazon,amazon.it,8,10,"Ho acquistato questo cellulare come regalo di Natale per mio papà che con la tecnologia non va a braccetto. Mi è sembrato che da subito ci si trovasse bene, le lettere sui tasti sono ben visibili e anche le dimensioni dei caratteri sul display sono adatte.",federica,"Samsung C3520, Telefono Cellulare, Argento [Germania]"
/cellphones/samsung-c3520/,12/24/2013,de,de,Amazon,amazon.de,8,10,"solides Handy, das genausoviel kann wie ein Smartphone. Da aber bekanntlich das 'Internet für uns alle Neuland' ist, beschränke ich mich auf das Telefonieren und gelegentlich Fotografieren.Vor 18 Monaten hatte ich mir ein solches Handy gekauft, nachdem ich 2 Handys mit offenliegendem Display durch...",RolfN.,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,12/23/2013,de,de,Amazon,amazon.de,10,10,"Hat alles super geklappt! Schlichtes, elegantes Design. Schönes, großes Display. Es ist sehr bedienerfreundlich.! Werde mir auch eins kaufe, war ein Geschenk..",Imke Rahf,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,12/21/2013,it,it,Amazon,amazon.it,10,10,"SONO RICORSO AL RIACQUISTO DI QUESTO MODELLO IN QUANTO IL MIO PRECEDENTE MI HA ABBANDONATO CADENDO MALAUGURATAMENTE IN ACQUA.CONSIDERANDO IL COSTO DI UN'EVENTUALE E NON SICURA RIPARAZIONE,IN RELAZIONE CON L'ECONOMICITA' DEL NUOVO ACQUISTO,MI SONO ORIENTATO SU QUEST'ULTIMO.LA MIA VALUTAZIONE NON E'...",LO FARO ANTONINO,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,12/21/2013,it,it,Amazon,amazon.it,10,10,"Tutto secondo le aspettative,Perfetto.E' il cellulare ideale per chi ,come me ,pretende l'essenziale in modo molto semplice e nello stesso tempo intuitivo.",Lizzadro Rocco,"Samsung C3520I Telefono Cellulare, Argento [Italia]"
/cellphones/samsung-c3520/,12/20/2013,de,de,Amazon,amazon.de,10,10,"So als Vorwort: Ich bin ja der Meinung dass es das perfekte Telefon nicht geben wird, da sind ja die Ansprüche der Nutzer zu verschieden und auch die Programmierer denken nicht immer an alles, sind ja auch ""nur"" Menschen, nicht wahr ?",G. Fink,"Samsung GT-C3520 Klapphandy (6,1 cm (2,4 Zoll) Display, 1,3 Megapixel Kamera) metallic-silver"
/cellphones/samsung-c3520/,12/18/2013,de,de,Amazon,amazon.de,8,10,"Habe das Gerät für meinen Vater gekauft, der kein Smartphone möchte, aber zu jung und aktiv für ein Seniorenhandy ist. Einfache Bedienung, gut lesbares Display. Handy scheint gut verarbeitet.",Sandra M.,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
/cellphones/samsung-c3520/,12/18/2013,de,de,Amazon,amazon.de,10,10,"dieses Handy hat alles was man so braucht sieht nicht nur gut aus nein, denn ist auch pracktisch einfach toll",Waltraud Jahke-Anastasiadis,"Samsung GT-C3520 Klapphandy (2,2 Zoll) Display, 1,3 Megapixel Kamera) charcoal-gray"
